cantNod,Tiempo,Tipo
395,3432.26,MitadAristas
395,3415.97,MitadAristas
395,3422.32,MitadAristas
395,3414.7,MitadAristas
395,3413.1,MitadAristas
395,3433.92,MitadAristas
395,3419.49,MitadAristas
395,3419.56,MitadAristas
395,3398.9,MitadAristas
395,3423.22,MitadAristas
395,3421.85,MitadAristas
395,3416.84,MitadAristas
395,3418.83,MitadAristas
395,3425.29,MitadAristas
395,3416.25,MitadAristas
395,3412.74,MitadAristas
395,3411.96,MitadAristas
395,3406.39,MitadAristas
395,3414.31,MitadAristas
395,3406.64,MitadAristas
395,3412.59,MitadAristas
395,3421.75,MitadAristas
395,3412.25,MitadAristas
395,3408.85,MitadAristas
395,3410.42,MitadAristas
395,3413.23,MitadAristas
395,3426.26,MitadAristas
395,3415.08,MitadAristas
395,3406.37,MitadAristas
395,3416.78,MitadAristas
395,3403.68,MitadAristas
395,3418.53,MitadAristas
395,3416.82,MitadAristas
395,3418.01,MitadAristas
395,3412.45,MitadAristas
395,3415.33,MitadAristas
395,3403.33,MitadAristas
395,3412.33,MitadAristas
395,3414.14,MitadAristas
395,3405.42,MitadAristas
396,3444.79,MitadAristas
396,3440.51,MitadAristas
396,3447.97,MitadAristas
396,3437.76,MitadAristas
396,3457.89,MitadAristas
396,3458.26,MitadAristas
396,3456,MitadAristas
396,3460.44,MitadAristas
396,3441.93,MitadAristas
396,3449.28,MitadAristas
396,3439.95,MitadAristas
396,3455.27,MitadAristas
396,3455.52,MitadAristas
396,3451.89,MitadAristas
396,3462.51,MitadAristas
396,3447.41,MitadAristas
396,3462.09,MitadAristas
396,3460.66,MitadAristas
396,3441.09,MitadAristas
396,3440.93,MitadAristas
396,3443.31,MitadAristas
396,3447.13,MitadAristas
396,3458.72,MitadAristas
396,3458.45,MitadAristas
396,3449.35,MitadAristas
396,3445.88,MitadAristas
396,3455.96,MitadAristas
396,3451.12,MitadAristas
396,3438.46,MitadAristas
396,3448.05,MitadAristas
396,3454.35,MitadAristas
396,3446.54,MitadAristas
396,3450.5,MitadAristas
396,3452.87,MitadAristas
396,3450.41,MitadAristas
396,3450.39,MitadAristas
396,3452.83,MitadAristas
396,3442.03,MitadAristas
396,3446.34,MitadAristas
396,3458.22,MitadAristas
397,3480.82,MitadAristas
397,3466.68,MitadAristas
397,3467.44,MitadAristas
397,3460.42,MitadAristas
397,3477.11,MitadAristas
397,3475.15,MitadAristas
397,3475.79,MitadAristas
397,3466.32,MitadAristas
397,3472.62,MitadAristas
397,3480.46,MitadAristas
397,3471.37,MitadAristas
397,3476.5,MitadAristas
397,3470.41,MitadAristas
397,3458.34,MitadAristas
397,3458.36,MitadAristas
397,3463.17,MitadAristas
397,3461.61,MitadAristas
397,3463.33,MitadAristas
397,3467.34,MitadAristas
397,3460.88,MitadAristas
397,3473.98,MitadAristas
397,3472.95,MitadAristas
397,3472.91,MitadAristas
397,3467.74,MitadAristas
397,3470.36,MitadAristas
397,3479.56,MitadAristas
397,3460.46,MitadAristas
397,3475.97,MitadAristas
397,3466.55,MitadAristas
397,3468.75,MitadAristas
397,3470.86,MitadAristas
397,3460.41,MitadAristas
397,3463.79,MitadAristas
397,3470.95,MitadAristas
397,3465.05,MitadAristas
397,3469.49,MitadAristas
397,3465.23,MitadAristas
397,3452.4,MitadAristas
397,3460.91,MitadAristas
397,3481.12,MitadAristas
398,3512.04,MitadAristas
398,3503.2,MitadAristas
398,3500.91,MitadAristas
398,3500.71,MitadAristas
398,3501.4,MitadAristas
398,3501.68,MitadAristas
398,3519.64,MitadAristas
398,3492.76,MitadAristas
398,3495.71,MitadAristas
398,3515.04,MitadAristas
398,3511.32,MitadAristas
398,3503.45,MitadAristas
398,3498.59,MitadAristas
398,3502.44,MitadAristas
398,3500.49,MitadAristas
398,3488.6,MitadAristas
398,3496.27,MitadAristas
398,3519.83,MitadAristas
398,3513.26,MitadAristas
398,3502.81,MitadAristas
398,3510.87,MitadAristas
398,3504.4,MitadAristas
398,3494.05,MitadAristas
398,3510.15,MitadAristas
398,3498.93,MitadAristas
398,3498.38,MitadAristas
398,3502.78,MitadAristas
398,3499.85,MitadAristas
398,3506.33,MitadAristas
398,3500.01,MitadAristas
398,3513.85,MitadAristas
398,3518.78,MitadAristas
398,3504.23,MitadAristas
398,3508.04,MitadAristas
398,3503.56,MitadAristas
398,3514.73,MitadAristas
398,3504.81,MitadAristas
398,3518.59,MitadAristas
398,3497.1,MitadAristas
398,3502.16,MitadAristas
399,3515.34,MitadAristas
399,3509.55,MitadAristas
399,3525.48,MitadAristas
399,3524.61,MitadAristas
399,3523.34,MitadAristas
399,3515.41,MitadAristas
399,3517.73,MitadAristas
399,3522,MitadAristas
399,3520.44,MitadAristas
399,3517.66,MitadAristas
399,3511.65,MitadAristas
399,3507.72,MitadAristas
399,3524.61,MitadAristas
399,3521.96,MitadAristas
399,3507.94,MitadAristas
399,3514.56,MitadAristas
399,3522.72,MitadAristas
399,3526.59,MitadAristas
399,3514.34,MitadAristas
399,3519.51,MitadAristas
399,3522.11,MitadAristas
399,3534.07,MitadAristas
399,3527.53,MitadAristas
399,3517.8,MitadAristas
399,3517.93,MitadAristas
399,3513.43,MitadAristas
399,3516.1,MitadAristas
399,3514.39,MitadAristas
399,3528.43,MitadAristas
399,3508.77,MitadAristas
399,3508.72,MitadAristas
399,3520.53,MitadAristas
399,3530.71,MitadAristas
399,3532.85,MitadAristas
399,3525.64,MitadAristas
399,3509.36,MitadAristas
399,3507.87,MitadAristas
399,3522.52,MitadAristas
399,3522.69,MitadAristas
399,3505.26,MitadAristas
400,3556.17,MitadAristas
400,3549.73,MitadAristas
400,3552.14,MitadAristas
400,3558.56,MitadAristas
400,3553.73,MitadAristas
400,3553.8,MitadAristas
400,3559.6,MitadAristas
400,3561.04,MitadAristas
400,3544.86,MitadAristas
400,3558.81,MitadAristas
400,3556.74,MitadAristas
400,3552.41,MitadAristas
400,3552.74,MitadAristas
400,3549.82,MitadAristas
400,3550.48,MitadAristas
400,3572.22,MitadAristas
400,3557.48,MitadAristas
400,3565.74,MitadAristas
400,3566.92,MitadAristas
400,3558.12,MitadAristas
400,3561.29,MitadAristas
400,3554.39,MitadAristas
400,3556.26,MitadAristas
400,3564.67,MitadAristas
400,3551.31,MitadAristas
400,3562.09,MitadAristas
400,3555.22,MitadAristas
400,3545.6,MitadAristas
400,3569.38,MitadAristas
400,3561.62,MitadAristas
400,3571.99,MitadAristas
400,3557.57,MitadAristas
400,3554.39,MitadAristas
400,3545.94,MitadAristas
400,3563.01,MitadAristas
400,3552.27,MitadAristas
400,3552.18,MitadAristas
400,3563.22,MitadAristas
400,3560.11,MitadAristas
400,3558.15,MitadAristas
401,3577.23,MitadAristas
401,3571.36,MitadAristas
401,3570.38,MitadAristas
401,3564.78,MitadAristas
401,3572.1,MitadAristas
401,3571.31,MitadAristas
401,3574.34,MitadAristas
401,3565.99,MitadAristas
401,3562.2,MitadAristas
401,3575.94,MitadAristas
401,3580.31,MitadAristas
401,3562.64,MitadAristas
401,3560.61,MitadAristas
401,3587.96,MitadAristas
401,3566.24,MitadAristas
401,3568.14,MitadAristas
401,3571.16,MitadAristas
401,3578.13,MitadAristas
401,3571.57,MitadAristas
401,3579.78,MitadAristas
401,3577.9,MitadAristas
401,3568.17,MitadAristas
401,3562.01,MitadAristas
401,3588.87,MitadAristas
401,3568.46,MitadAristas
401,3578.2,MitadAristas
401,3579.77,MitadAristas
401,3575.97,MitadAristas
401,3575.96,MitadAristas
401,3576.18,MitadAristas
401,3558.96,MitadAristas
401,3578.2,MitadAristas
401,3561.39,MitadAristas
401,3579.54,MitadAristas
401,3572.35,MitadAristas
401,3569.04,MitadAristas
401,3567.61,MitadAristas
401,3578.58,MitadAristas
401,3572.43,MitadAristas
401,3566.43,MitadAristas
402,3605.13,MitadAristas
402,3605.57,MitadAristas
402,3604.51,MitadAristas
402,3615.19,MitadAristas
402,3611.92,MitadAristas
402,3621.54,MitadAristas
402,3611.42,MitadAristas
402,3598.8,MitadAristas
402,3609.89,MitadAristas
402,3598.06,MitadAristas
402,3611.24,MitadAristas
402,3615.94,MitadAristas
402,3598.78,MitadAristas
402,3614.48,MitadAristas
402,3614.99,MitadAristas
402,3589.96,MitadAristas
402,3625.3,MitadAristas
402,3614.16,MitadAristas
402,3597.97,MitadAristas
402,3638.55,MitadAristas
402,3610.39,MitadAristas
402,3605.78,MitadAristas
402,3613.35,MitadAristas
402,3605.59,MitadAristas
402,3601.23,MitadAristas
402,3596.77,MitadAristas
402,3608.54,MitadAristas
402,3603.19,MitadAristas
402,3607.87,MitadAristas
402,3597.54,MitadAristas
402,3608.73,MitadAristas
402,3603.81,MitadAristas
402,3618.73,MitadAristas
402,3609,MitadAristas
402,3606.84,MitadAristas
402,3607.67,MitadAristas
402,3608.96,MitadAristas
402,3613.72,MitadAristas
402,3618.22,MitadAristas
402,3625.02,MitadAristas
403,3611.96,MitadAristas
403,3619.42,MitadAristas
403,3633.08,MitadAristas
403,3635.11,MitadAristas
403,3620.27,MitadAristas
403,3615.07,MitadAristas
403,3626.56,MitadAristas
403,3618.01,MitadAristas
403,3627.08,MitadAristas
403,3629.59,MitadAristas
403,3623.46,MitadAristas
403,3627.92,MitadAristas
403,3634.88,MitadAristas
403,3624.41,MitadAristas
403,3620.28,MitadAristas
403,3629.46,MitadAristas
403,3625.07,MitadAristas
403,3625.08,MitadAristas
403,3626.45,MitadAristas
403,3626.95,MitadAristas
403,3621.71,MitadAristas
403,3638.38,MitadAristas
403,3632.36,MitadAristas
403,3633.61,MitadAristas
403,3619.22,MitadAristas
403,3639.04,MitadAristas
403,3629.35,MitadAristas
403,3627.26,MitadAristas
403,3627.28,MitadAristas
403,3619.63,MitadAristas
403,3629.33,MitadAristas
403,3624.73,MitadAristas
403,3624.7,MitadAristas
403,3628.72,MitadAristas
403,3629.35,MitadAristas
403,3626.93,MitadAristas
403,3624.69,MitadAristas
403,3627.6,MitadAristas
403,3638.82,MitadAristas
403,3628,MitadAristas
404,3676.65,MitadAristas
404,3657.4,MitadAristas
404,3644.02,MitadAristas
404,3663.3,MitadAristas
404,3664.86,MitadAristas
404,3664.5,MitadAristas
404,3662.62,MitadAristas
404,3670.56,MitadAristas
404,3658.49,MitadAristas
404,3658.3,MitadAristas
404,3663.3,MitadAristas
404,3661.3,MitadAristas
404,3680.53,MitadAristas
404,3661.35,MitadAristas
404,3654.22,MitadAristas
404,3670.91,MitadAristas
404,3664.17,MitadAristas
404,3668.29,MitadAristas
404,3641.98,MitadAristas
404,3658.06,MitadAristas
404,3664.68,MitadAristas
404,3653.12,MitadAristas
404,3666.29,MitadAristas
404,3664.51,MitadAristas
404,3670.99,MitadAristas
404,3651.1,MitadAristas
404,3665.51,MitadAristas
404,3657.55,MitadAristas
404,3660.28,MitadAristas
404,3679.07,MitadAristas
404,3659.83,MitadAristas
404,3659.22,MitadAristas
404,3661.07,MitadAristas
404,3661.39,MitadAristas
404,3653.14,MitadAristas
404,3666.83,MitadAristas
404,3647.94,MitadAristas
404,3661.56,MitadAristas
404,3662.82,MitadAristas
404,3659.44,MitadAristas
405,3680.44,MitadAristas
405,3674.31,MitadAristas
405,3684.21,MitadAristas
405,3684.4,MitadAristas
405,3674.92,MitadAristas
405,3684.34,MitadAristas
405,3673.03,MitadAristas
405,3679.83,MitadAristas
405,3682.67,MitadAristas
405,3683.88,MitadAristas
405,3696.46,MitadAristas
405,3679.48,MitadAristas
405,3687.31,MitadAristas
405,3684.47,MitadAristas
405,3679.56,MitadAristas
405,3675.6,MitadAristas
405,3687.68,MitadAristas
405,3680.19,MitadAristas
405,3682.33,MitadAristas
405,3671.29,MitadAristas
405,3676.7,MitadAristas
405,3683.51,MitadAristas
405,3680.82,MitadAristas
405,3681.37,MitadAristas
405,3689.5,MitadAristas
405,3684.11,MitadAristas
405,3681.74,MitadAristas
